300.2037909531531 2.0850830907951092
310.71793272102855 1.9126332733977023
319.5652557760389 2.251176396151955
327.3119605425401 2.1644217781165196
332.26886280233896 3.7803883946569883
335.00687150722905 5.822359031102756
337.1857425789193 8.289980547896008
339.9131570970751 11.097910885232572
343.1961778528526 13.735510242518579
345.9212381072897 16.713653846719758
351.97051873258215 19.350664638076083
359.139251756133 21.051267035305116
371.2884296766713 22.665703380428404
386.76418223178314 23.768793645842216
398.92277720719585 24.702376923507018
406.6588877869627 25.381582006362386
416.0535771565791 26.145540583092256
424.34293971024897 26.824627952761688
445.8997554508562 28.266849906859427
461.37433087410864 29.455046805705543
478.5121936146482 30.387570664696916
493.44293411887264 30.89503220927049
507.26010788413487 31.913368980809793
519.4163485958288 33.01716552533922
530.4719710190136 33.695664329078966
541.5252391784798 34.54437639968334
552.5832158653832 35.052661936558465
564.7465193682333 35.64581868049403
584.095035740666 36.74808495360627
603.447083508677 37.59503132642159
621.6890959333036 38.69753302590571
637.1719112795718 39.28998349072566
657.6281087316698 40.30690770403372
676.9778022359619 41.32406734371365
701.3055863735217 42.42527419815248
714.0221418502747 43.0183132289021
727.842847011115 43.78133010014447
744.9830640153732 44.543640692271225
767.0990173891803 45.56021176602148
785.344561209385 46.40739356520867
