347.94007490636704 0.013246100602095412
355.9300873907615 0.02762595580117999
367.91510611735333 0.04630242937738327
381.39825218476904 0.07508923068587414
393.3832709113608 0.10244563192934686
408.36454431960044 0.13121617869164448
420.3495630461923 0.16725250760238675
431.8352059925094 0.20329425469519347
445.318352059925 0.2422076382821654
455.8052434456929 0.3014066955184862
463.79525593008736 0.3562928798314946
472.78401997503113 0.4184015008364318
478.7765293383271 0.4776493217113328
485.2684144818976 0.5368917244041693
490.7615480649189 0.6135048187956736
495.75530586766536 0.6756567852571267
502.24719101123594 0.7609389709517715
509.7378277153558 0.8259571557253254
518.7265917602996 0.883725812896628
528.7141073657928 0.9559501798159173
545.1935081148564 0.9890444358656563
558.1772784019975 0.9599704709077488
569.6629213483146 0.9121062505502842
577.1535580524344 0.8599454118157006
588.1398252184769 0.7802602081936459
597.1285892634206 0.7309764241352921
607.1161048689138 0.6715552214343283
617.103620474407 0.6121340187333646
625.0936329588014 0.558521107205505
633.0836454431959 0.49333495878795264
641.5730337078652 0.435376665244394
649.5630461922597 0.3904436813838038
658.5518102372035 0.3266933512133342
672.5343320848939 0.26288883922221995
686.5168539325842 0.20631760028716373
701.498127340824 0.13382232426465102
718.9762796504369 0.07865981266635513
735.4556803995006 0.026401446654611194
